text,sentiment
" USERID  USERID USERID oh
  USERID USERID  USERID oh fuck 
  USERID USERID  USERID USERID 
  USERID USERID  USERID USERID  USERID USERID  USERID  USERID USERID  USERID USERID  USERID USERID  USERID USERID  USERID USERID  USERID USERID  USERID USERID  USERID USERID 
  USERID USERID  USERID USERID  USERID USERID  USERID USERID  USERID USERID  USERID USERID  USERID USERID fuck
  USERID USERID  USERID  USERID sorry guys 
  USERID USERID  USERID USERID  USERID USERID  USERID USERID  USERID USERID  USERID i’m dropping my lovefor kim jongdae…  USERID ",0
USERID  USERID USERID oh bitch URL  USERID ,0
USERID  USERID USERID oh daddy im gonna suck the head stroke the tip with my tongue while giving hand job to your dick until you give me f…  USERID ,0
USERID  USERID USERID oh damn instant wet URL  USERID ,0
USERID  USERID USERID oh damn it we had massed protests planned what a pity i had my sign all drawn up fuck off trump we r downunder en…  USERID ,1
USERID  USERID USERID oh do fuck off URL  USERID ,1
USERID  USERID USERID oh ffs this is literally me this guy has my disability fuck off with viewing disability as bad and something to be “gratef…  USERID ,1
" USERID  USERID USERID oh fuck 2k likesis this what fame feels like djdjdsosjaoa

anyway while yall here stream young and sheep relift

h…  USERID ",0
USERID  USERID USERID oh fuck URL  USERID ,0
" USERID  USERID USERID oh fuck thank you  USERID USERID 

URL  USERID ",0
USERID  USERID USERID oh fuck yeah URL  USERID ,0
USERID  USERID USERID oh fuck yes URL  USERID ,0
USERID  USERID USERID oh hell nah  USERID URL  USERID ,0
USERID  USERID USERID oh hell nah we playin mario ca at dulles who’s rockin URL  USERID ,0
USERID  USERID USERID oh hell no fuck no head back to the drawing board and come up with something else URL  USERID ,0
USERID  USERID USERID oh hell no im out URL  USERID ,1
USERID  USERID USERID oh hell no i’m so tired of having to pick up the slack for people fuck no it’s the most annoying to pay 3 times the am…  USERID ,1
" USERID  USERID USERID oh hell yes 

q drop

URL

this is who protects every single one of us

this is who protects  USERID USERID  USERID ",0
USERID  USERID USERID oh hey it’s my rich former pastor who’d set up evangelistic church services in a park and get pissed when homeless men…  USERID ,1
USERID  USERID USERID oh look at me i’m chris evans i have a perfect smile and amazing hair and the softest demeanor fuck you chris evans ht…  USERID ,0
USERID  USERID USERID oh man holy shit if you hear this you are whipped for jungkook  USERID ,1
USERID  USERID USERID oh my bill clinton is creepy as hell URL  USERID ,1
USERID  USERID USERID oh my damn URL  USERID ,0
USERID  USERID USERID oh my fucking god if you love guns so fucking much just fucking marry it and fucking shut the hell up you stale paperclip…  USERID ,0
USERID  USERID USERID oh my god did u see that that is cute as hell  USERID USERID URL  USERID ,0
USERID  USERID USERID oh my god holy fuck i love 5sos so much goodbye  USERID ,1
USERID  USERID USERID oh my god jooheon’s mixtape is so good what the whole fuck now i have to dedicate my life to it  USERID ,0
USERID  USERID USERID oh my god this is fucked up this shit happens to women all the time and men get away with it because they bank on us…  USERID ,1
USERID  USERID USERID oh my god this is how i want my cunt to feel  USERID URL  USERID ,0
USERID  USERID USERID oh october for halloween aye well bitch nobody doing that spooky ass shit we all just want better lives and we take this…  USERID ,0
USERID  USERID USERID oh shit  this happened  aw kids common URL  USERID ,0
USERID  USERID USERID oh shit URL  USERID ,0
USERID  USERID USERID oh shit i announce winners tomo help me decide by spamming all my tweets with likes s and comments  USERID URL  USERID ,0
USERID  USERID USERID oh shit i forgot about that good point michigan did lose to app state that did happen URL  USERID ,1
USERID  USERID USERID oh shit i might have to like stan after this URL  USERID ,0
USERID  USERID USERID oh shit it just occurred to me that they rereleased sorry to bother you for labor day weekend that kicks ass  USERID ,1
USERID  USERID USERID oh shit it’s september  USERID ,0
USERID  USERID USERID oh shit it’s september already  USERID  USERID ,1
USERID  USERID USERID oh shit man downman down require urgent supplies of skin so soft tae poree asap midgie swarm  USERID  USERID ,1
USERID  USERID USERID oh shit the nun is out this week  USERID ,1
USERID  USERID USERID oh shit why does he look so hot URL  USERID ,1
" USERID  USERID USERID oh stop you think this is the first fandom where this shit was tried

weve seen where this goes it ruins innocent peop…  USERID ",1
USERID  USERID USERID oh thank god he didnt find my drafts folder little shit  USERID  USERID ,0
USERID  USERID USERID oh this bitch wont let go URL  USERID ,1
USERID  USERID USERID oh this evocative raw rough and heavy fuck i love this this is me shoegazing in front of an amp w earplugs tossing…  USERID ,0
USERID  USERID USERID oh yeah double fuck  USERID  USERID USERID  USERID USERID  USERID USERID  USERID USERID  USERID USERID  USERID USERID  USERID USERID  USERID ,0
USERID  USERID USERID oh yeah ride this hard fucking cock of mine URL  USERID ,0
USERID  USERID USERID oh youve done it now youve pissed off the fandoms of twitter homestucks grab your strife specibi taz fans grab your fl…  USERID ,0
USERID  USERID USERID oh y’all going to hell hell URL  USERID ,1
USERID  USERID USERID oh y’all tryna go to hell hell URL  USERID ,0
USERID  USERID USERID oi fuck off mendy URL  USERID ,0
" USERID  USERID USERID oikawa tweeting made myself something special for breakfast lt3
iwaizumi thats fucking cereal shit bastard
oikawa i wor…  USERID ",0
USERID  USERID USERID ok but jin looks so damn good in any hair color so who’s the real winner here 🤪 URL  USERID ,0
USERID  USERID USERID ok but what the fuck are you getting at URL  USERID ,0
USERID  USERID USERID ok everyone its officially my bihday month thats right were celebrating the whole damn month buckle up  USERID ,0
USERID  USERID USERID ok fuck y’all  USERID ,0
USERID  USERID USERID ok getting a 4 kill invasion is so damn satisfying patty mcflanigan is even showing up this game mode is wicked https…  USERID ,1
USERID  USERID USERID ok how the fuck is it september i swear it was july 2 days ago  USERID ,1
USERID  USERID USERID ok i’m sick of this already what the fuck is spooky sex URL  USERID ,1
" USERID  USERID USERID ok ladies  USERID to be in a groupchat
 age not on clock
 be gay or some so of gay tehe
  USERID ",0
USERID  USERID USERID ok some distance runner pissed off mother nature the rest of the state needs you to apologize so we can have a cross countr…  USERID ,1
USERID  USERID USERID ok what the hell  USERID i’m dying 🤣 URL  USERID ,1
USERID  USERID USERID ok who wants to help me kill my sister im done with her shit URL  USERID ,1
USERID  USERID USERID okada makes me 7 for 9 tonight damn what a match   USERID USERID  USERID  USERID ,0
USERID  USERID USERID okay  USERID is still 1 hell of a banger  USERID  USERID ,1
USERID  USERID USERID okay bitch and good for you pick me ass hoe occupe toi de tes affaires do you bitch and imma do me URL  USERID ,0
USERID  USERID USERID okay boys and girls lets get this shit staed all we need is 200 lets go URL  USERID ,0
USERID  USERID USERID okay but all this sex trafficking shit going on in upstate ny is scaring the fuck outta me everyone pls know that if god f…  USERID ,1
USERID  USERID USERID okay but bitch imagine a girl writing a poem about you i don’t think i would know how to act  USERID ,1
USERID  USERID USERID okay how the hell can someone look so good URL  USERID ,0
USERID  USERID USERID okay i am this law enforcement officer and i actually had to shit really bad and was trying to not shit my pants https…  USERID ,1
USERID  USERID USERID okay i’m done all i gotta say is fuck bullies and people who spread lies for attention y’all can gossip about me all the wa…  USERID ,1
" USERID  USERID USERID okay i’ve been respectful long enough funerals over now so

fuck john mccain 

  USERID and his ugly ass daughter…  USERID ",1
USERID  USERID USERID okay this caption smooth as hell URL  USERID ,0
USERID  USERID USERID okay y’all got it popping on ig sometimes i’m weak as fuck  USERID URL  USERID ,0
USERID  USERID USERID oklahoma’s jordan uniforms are cold as fuck  USERID ,1
USERID  USERID USERID old verb snatched phone  nah fuk that nigga  USERID USERID  USERID USERID  talk to shit   USERID USERID  USERID USERID set u up told you all that  USERID USERID stu…  USERID ,0
USERID  USERID USERID older freaks got dick too URL  USERID ,0
USERID  USERID USERID ol’ bonespurs actually thinks anyone gives a shit what is troubling him while the eyes of the world are glued on mccain’s fin…  USERID ,1
USERID  USERID USERID omfg seriously is she pissed  USERID USERID URL  USERID ,1
USERID  USERID USERID omfg you guys omfg you have no idea how much this is going to fuck you all up forever 🤯  USERID ,1
USERID  USERID USERID omg bitch finally brb gonna drive by myself blastin this shit hahaha URL  USERID ,0
USERID  USERID USERID omg bitch shes coming URL  USERID ,1
USERID  USERID USERID omg fit bitch URL  USERID ,0
USERID  USERID USERID omg i seriously seriously seriously need to stop being so nice this shit gets me nowhere  USERID ,1
USERID  USERID USERID omg i shit my pants im such a scorpio  USERID ,1
USERID  USERID USERID omg look at all these dance practices that we dont have bh you bitch  rainism practice another baepsae and w…  USERID ,2
USERID  USERID USERID omg ming cant even read his own damn handwriting lmao  USERID ,1
USERID  USERID USERID omg my mouth watered college really got a bitch hungry as hell URL  USERID ,1
" USERID  USERID USERID omg so damn close 
that smirk song mino 
he’s so rude URL  USERID ",1
USERID  USERID USERID omg the fan girls after haseul did that shit okay same lets talk about whoring for jo haseul URL  USERID ,0
USERID  USERID USERID omg the level of math required to calculate that shit would make nasa cringe URL  USERID ,1
USERID  USERID USERID on a serious note if jonghyun doesnt win any award at mamas fuck every last one of yall this is the last time we can win…  USERID ,1
USERID  USERID USERID on dogs these youngins dk shit bout rolf URL  USERID ,0
USERID  USERID USERID on life that last video it sounded like that dog said that shit right back to herbo  USERID URL  USERID ,0
USERID  USERID USERID on my ninja tule shit URL  USERID ,0
USERID  USERID USERID on my shit a bit URL  USERID ,0
USERID  USERID USERID on my shit can’t be wasting time  USERID ,1
USERID  USERID USERID on my wassup and keep it moving shit  USERID ,0
" USERID  USERID USERID on my way to my hotel some guy screamed some hardcore racist shit towards me caught me super off guard 

but then 23 peo…  USERID ",0
USERID  USERID USERID on our way to bedrock valley playing gets getsa 20 by  USERID USERID  damn what a dope tune  USERID URL  USERID ,0
USERID  USERID USERID on some nonsuicidal shit i wanna die  USERID ,1
USERID  USERID USERID on some rampb shit they was fire af URL  USERID ,0
USERID  USERID USERID on today’s episode of how the fuck is jung hoseok so pretty URL  USERID ,1
" USERID  USERID USERID on twitter fuck these niggas

in real life URL  USERID ",0
USERID  USERID USERID once again we have the bullshit media spinning this horse crap he wasnt invited again you weren’t outraged over obama m…  USERID ,1
USERID  USERID USERID once i cut your ass off that’s it i don’t do that 2nd chance bs fuck outta my face 🤣  USERID ,1
USERID  USERID USERID once i don’t care i really don’t care and you know that’s fucked up because my ass always cares  USERID ,1
USERID  USERID USERID once i find a nigga even enteaining another bitch i get turned off yall weird  USERID ,1
USERID  USERID USERID once i fuck with you heavy i’ll do damn near anything for you  USERID ,1
USERID  USERID USERID once i get comfoable with you the dumb shit and fucked up jokes never stop  USERID  USERID ,1
USERID  USERID USERID once i let you go youll never mean shit to me again  USERID ,0
USERID  USERID USERID once i say i don’t fuck with you i literally don’t fuck with you and do no try and act like it’s cool  USERID ,0
USERID  USERID USERID once seb says fuck hugo boss and burberry lives and actually sta dressing like this for real its over for u bitches https…  USERID ,0
USERID  USERID USERID once u get older ceain shit just becomes less tolerable  USERID ,1
USERID  USERID USERID once you know your woh you don’t put up with shit from anyone  USERID ,0
USERID  USERID USERID once you realize coke is damn near as common as weed these days shit stas making more sense  USERID ,1
USERID  USERID USERID once y’all sta sending each other shit on twitter while y’all on the phone you might as well sta ring shopping  USERID ,0
USERID  USERID USERID one day allysha and i are going on a roadtrip and we’re gunna gcf the fuck outta it  USERID ,0
USERID  USERID USERID one day soon i’m gonna walk around with my nipples out and proud just like my grandma does that bitch is fearless   USERID ,0
" USERID  USERID USERID one fish
two fish 
red fish 
yeet bitch  USERID ",0
" USERID  USERID USERID one hand typing this the other hand rubbing my pussy 

retweet if you want to help  USERID  USERID ",0
USERID  USERID USERID one more day bitch  USERID USERID  enjoy  USERID ,0
USERID  USERID USERID one of my favorite big dick tops in atlanta he was so deep in that second hole had this ass talking all over his dick…  USERID ,0
USERID  USERID USERID one of my favourite things is when people tell me i’m going to hell because of my account like they don’t see the irony in that  USERID ,1
USERID  USERID USERID one of my friends texted me “gabe what happened to the old you the goofy you the happy gabe” that shit hued  USERID ,0
USERID  USERID USERID one of my old favourite scene ms  USERID USERID sucks so good  USERID USERID big cock she is a pro URL  USERID ,0
USERID  USERID USERID one question what the fuck is this URL  USERID ,1
USERID  USERID USERID one thing nsu don’t play is that shit alexa play knuck if you buck URL  USERID ,0
USERID  USERID USERID one time for the bihday bitch URL  USERID ,0
USERID  USERID USERID one word to describe my pussy  USERID URL  USERID ,0
" USERID  USERID USERID online gay adult games try them now

here  USERID URL

URL  USERID ",0
USERID  USERID USERID only david would have some dumb shit like this happen to him URL  USERID ,0
USERID  USERID USERID only reason i assume shit is cuz it happened before  USERID  USERID ,1
USERID  USERID USERID only reason you not trying to let go of shit that’s making you sad is cause at some point it was the only thing that ma…  USERID ,1
USERID  USERID USERID only shoot ur shot with me if you’re tryna be my husband ion want no fuck buddies  USERID ,1
USERID  USERID USERID only we could spend like £100m get a world class manager in and still be shit  USERID ,1
" USERID  USERID USERID only weak bitches center men in shit that got nothing to do with them
 50 pick me points URL  USERID ",0
USERID  USERID USERID oof she really gets surprised each time it’s a non single but like bitch trust us we know the music the 10 locals ther…  USERID ,1
USERID  USERID USERID oomf can get it god damn  USERID ,0
" USERID  USERID USERID operation confuse the fuck of out everyone  USERID USERID continues 

URL  USERID ",1
" USERID  USERID USERID or as if vld didnt code two of their villains as gay and then kill them off too
i mean yes obvs im sad klance isnt canon…  USERID ",2
USERID  USERID USERID other members are having their moment while joon is like you fuck bitch and imao hes fucking so done with jin my fav…  USERID ,0
USERID  USERID USERID our generation knows this where the hell did mtv get their famous graphic and symbol of a moon man planting an mtv fla…  USERID ,1
USERID  USERID USERID out here doing the damn thing  USERID 45 freestyle sets  USERID  USERID for a chance to get a free set  USERID URL  USERID ,0
USERID  USERID USERID out on pussy patrol URL  USERID ,0
USERID  USERID USERID ovehinking shit be the worst  USERID ,1
USERID  USERID USERID overstimulation is the hottest fucking thing in the world you want to be a brat and cum without mommy’s permission fucki…  USERID ,1
USERID  USERID USERID owo this poster is cool as hell URL  USERID ,0
USERID  USERID USERID pa of being gay is unlearning the negative selfimage that inheres in having experienced so much trauma at the hands of…  USERID ,0
USERID  USERID USERID pa1 i am that kinda bhabhi who crazes for sex even when her pussy is filled with the cum of the last guy she fuckedb…  USERID ,0
USERID  USERID USERID pablo escobar  but he isn’t in here   nigga was smuggling 15 tons of hard a day  shit was woh more than half a billion …  USERID ,0
" USERID  USERID USERID pacopacomama 083018327 married woman cum swallow 68  3p of a wish fluent young cock with upper and lower mouth 


a…  USERID ",0
USERID  USERID USERID panic attacks can suck my dick  USERID ,1
USERID  USERID USERID paramedic pussy  sneaky sex with busty milf  22  USERID  USERID USERID  USERID USERID  USERID USERID  USERID USERID  USERID ,0
" USERID  USERID USERID parental love is not unconditional dead this lie

eg queer kids cant come out to their parents non religious kids…  USERID ",1
USERID  USERID USERID pass the damn broom URL  USERID ,1
USERID  USERID USERID passionate sex be that lit shit URL  USERID ,0
USERID  USERID USERID pathetic lonely small dick losers like yourselves know your honoured to be my paypig bitches  USERID  USERID USERID  USERID ,0
USERID  USERID USERID pay attention to small shit it tell you a lot about people  USERID  USERID ,1
USERID  USERID USERID pay me bitch URL  USERID ,0
" USERID  USERID USERID pay up losers i got shit to buy another order ready and waiting for your money 

arianajamersingmailcom

feet…  USERID ",0
USERID  USERID USERID paying shit off feels so good lol  USERID ,0
USERID  USERID USERID pay’s aint shit compared to friend gatherings where everyone is comfoably fucked up  USERID  USERID ,1
USERID  USERID USERID pd survival shows is why im staying the fuck away from temporary groups and their fandoms  USERID ,1
USERID  USERID USERID peep shit and move accordingly  USERID ,0
USERID  USERID USERID peepmy new  USERID USERID profile pic retweet if you’d do a onlyfans video collab with my fat pussy or if you’re a fi…  USERID ,0
" USERID  USERID USERID pence proved why mccain wanted nothing to do with this damn administration  USERID USERID 
pence just couldnt help slapping his family…  USERID ",1
" USERID  USERID USERID penis druids 

undeaker ain’t shit  USERID URL  USERID ",0
USERID  USERID USERID people aint shit i got my own back  USERID ,1
USERID  USERID USERID people always be making shit up🤦‍  USERID ,1
USERID  USERID USERID people always talking like they shit don’t stink 🤦‍  USERID ,1
USERID  USERID USERID people are fucking disgusting down to their word choices “can easily be manipulated” that bitch sound like a bond villa…  USERID ,1
" USERID  USERID USERID people are so damn mean you’re gonna shame a man for working 

shame on the shamers congrats to a man that is working…  USERID ",0
USERID  USERID USERID people are so quick to judge without realizing the shit they do themselves  USERID ,1
USERID  USERID USERID people are taking a guy that tweets shit like this 100 serious on a joke about fonite kidstweets about fornite kids…  USERID ,1
USERID  USERID USERID people are what they tell you they are who the fuck are you to even have an opinion or a checklist go die twice if you l…  USERID ,1
USERID  USERID USERID people automatically assume you’re weak because you cry a lot no hoe i will beat your ass then cry because i hu you on…  USERID ,1
USERID  USERID USERID people be like i’m religious and you’re not”wow you must be such a bad person” but then you see shit like this a…  USERID ,1
USERID  USERID USERID people born after eminem first 2 albums are mad as fuck hes using the word faggot lmao only if yall knew what we…  USERID ,1
USERID  USERID USERID people calling halsey a slut are so fucking disgusting machine gun fuckhead is the one putting her on blast for having sex wi…  USERID ,1
USERID  USERID USERID people don’t give a fuck get used to it  USERID ,1
USERID  USERID USERID people give ted cruz shit about liking a porn tweet once as if that’s not the most normal and relatable thing he ever di…  USERID ,1
USERID  USERID USERID people hate when you got your own shit like why  disgusting  USERID ,1
USERID  USERID USERID people in hell want ice water URL  USERID ,1
" USERID  USERID USERID people joke all the time about the “auburn family” but to understand — you have to experience it 

fight like hell boy…  USERID ",0
USERID  USERID USERID people need to stop sleeping on russ i repeat stop sleeping on russ he’s so damn good URL  USERID ,1
USERID  USERID USERID people only ever say little slut when talking about underage girls so whatever the backstory they are blaming a c…  USERID ,1
USERID  USERID USERID people paid 40 to watch joey ryan flip a man with his dick  USERID ,1
USERID  USERID USERID people pray everyday but forget to work hard as fuck too god only help who help themselves  USERID ,1
USERID  USERID USERID people rather play games and curve situations rather than just solving the issue and just being a little bitch instead  USERID ,1
USERID  USERID USERID people really be going through shit  USERID ,1
USERID  USERID USERID people really hang out with people that they dont fuck with and i just cant bring myself to waste that much time making my…  USERID ,0
USERID  USERID USERID people really love to talk shit  USERID ,0
USERID  USERID USERID people really need to stop praising straight people for doing the absolute bare minimum he treated a gay person the way ever…  USERID ,1
USERID  USERID USERID people really think i give a fuck URL  USERID ,1
USERID  USERID USERID people said dumb shit in a public discord server still no evidence of anything except jokes no screenshots of actual…  USERID ,1
USERID  USERID USERID people say i cuss too much but i don’t give a flying fuck  USERID ,1
USERID  USERID USERID people say i’ll never get no where cause of my pride  USERID idc fuck on  USERID ,1
USERID  USERID USERID people stay wondering what the fuck is going on in my life better sta writing shit down  USERID ,1
USERID  USERID USERID people talk shit about how vegans say they’re vegan all the time but have you ever met somebody who plays super smash br…  USERID ,1
USERID  USERID USERID people that actually give a fuck about ur well being gt  USERID ,1
USERID  USERID USERID people that ask if youre crying when ur crying like um u stupid loud mouth bitch shut up  USERID ,1
USERID  USERID USERID people that ask you to follow them on ig are invasive as fuck like nah what do you mean i don’t want updates on your li…  USERID ,1
USERID  USERID USERID people to do shit to fuck up  USERID ,1
USERID  USERID USERID people told me slow my roll im screaming out fuck that URL  USERID ,1
USERID  USERID USERID people w abandonment issues don’t fuck around with the whole “found family” thing it’s a big deal to trust someone enou…  USERID ,0
USERID  USERID USERID people wear club shit to church all the time URL  USERID ,0
USERID  USERID USERID people who are content with having a cracked iphone screen really don’t give a fuck if they die  USERID ,1
USERID  USERID USERID people who cut you off in traffic and then drive slow can eat a dick  USERID ,1
USERID  USERID USERID people who fuck with my friends are dead to me  USERID ,1
USERID  USERID USERID people who go out on a weekend are just shit at fonite  USERID ,1
USERID  USERID USERID people who pin selfies love to watch themselves shit in the bathroom mirror  USERID ,1
USERID  USERID USERID people who say cock like its nothing scare me  USERID ,1
USERID  USERID USERID people who treat you with indifference and make you feel unwohy are what we call pieces of shit  USERID ,1
USERID  USERID USERID people who unironically post no more brother wars are gayer than actual gay people lmao  USERID ,1
USERID  USERID USERID people who “don’t understand” same sex relationships make me laugh because fuck i don’t understand korean but i still…  USERID ,1
USERID  USERID USERID people will do shit to you that they would never be able to handle being done to them   USERID ,1
USERID  USERID USERID perfect example of why nobody takes this league seriously absolutely shit refereeing URL  USERID ,0
" USERID  USERID USERID perfect teen gets her tight little pussy fucked

 p 99  USERID URL  USERID ",0
USERID  USERID USERID period bitch how i’m paying for your 50oz steak and 3 appetizers but i ate a salad URL  USERID ,1
USERID  USERID USERID period ppl too caught up in what looks good fuck allat URL  USERID ,0
USERID  USERID USERID period sex b slippery as hell that shit b hittin differently  USERID ,0
USERID  USERID USERID pernh blowjob tak — pernah your dad ckp i power  URL  USERID ,0
USERID  USERID USERID perry gained his wings yesterday just 158 days after he gained his freedom from the living hell of a puppyfarm grade 5 he…  USERID ,0
" USERID  USERID USERID person “have a great labor day weekend”

entrepreneurs “oh shit it’s  USERID USERID one of those holiday weekend thingies again…  USERID ",0
USERID  USERID USERID personal space bitch URL  USERID ,0
" USERID  USERID USERID peter parker hey i need you to cause a distraction

ned holy shit were all gonna die URL  USERID ",1
" USERID  USERID USERID petite italian minx  USERID USERID takes  USERID USERID instructor dick over lessons  USERID 

watch her brand new lesson…  USERID ",1
" USERID  USERID USERID phil dies

dannies phil did this bc if dan did it people would shit on his grave it really goes to show sometimes  USERID ",1
USERID  USERID USERID phone bout dry ah hell  USERID ,0
" USERID  USERID USERID phone on 7

my brain damn we should proly charge dat

me yeah we should

my brain yeah

me yeah 

my brain …  USERID ",0
USERID  USERID USERID pick him the fuck up URL  USERID ,1
USERID  USERID USERID pick him up you dumb bitch i would literally carry my pets through fire or water just to make sure they are okay https…  USERID ,1
USERID  USERID USERID pick only one of this amazing lineup of tight bodied 18 year olds to fuck in all holes URL  USERID ,0
USERID  USERID USERID piece of advice do not buy logitechs brio webcam its a fucking piece of overpriced shit on the plus side amazons came…  USERID ,1
USERID  USERID USERID pimp my ride maryland tailgate edition URL  USERID ,0
USERID  USERID USERID pin me up against the wall and fuck me daddy  USERID URL  USERID ,1
" USERID  USERID USERID pinknews texas restaurant fires employee who derided gay couple with homophobic slur
URL

via  USERID USERID  USERID ",1
USERID  USERID USERID pissed off from the way that i dont fit in URL  USERID ,1
USERID  USERID USERID pissed off gta fans impatiently awaiting for rockstar to drop the next gta URL  USERID ,1
USERID  USERID USERID play some damn defense URL  USERID ,0
USERID  USERID USERID playgirl shit  USERID URL  USERID ,0
" USERID  USERID USERID playing minecraft

bakugou half n half where the fuck are you

todoroki stuck in two block deep hole in a cave sobbing…  USERID ",1
" USERID  USERID USERID playing minecraft

minhyuk hyung where are you

shownu stuck in two block deep hole in a cave hell   USERID ",1
USERID  USERID USERID playing with my pussy while driving  USERID  USERID ,1
USERID  USERID USERID please  USERID i beg you play the housemates the god damn footage  USERID ,1
USERID  USERID USERID please for the love of god put the damn names back on the jersey this is so stupid  USERID ,1
USERID  USERID USERID please fuck me URL  USERID ,1
USERID  USERID USERID please get the fuck off me if ure only with me because u see her in me  USERID ,0
USERID  USERID USERID please help this broke bitch out this album was my favorite and it would mean the world to me if this was pa of my c…  USERID ,1
USERID  USERID USERID please i bet this mv is gonna be cute as hell i am so excited for it URL  USERID ,0
USERID  USERID USERID please join me and my esteemed colleagues in the financial planning profession to suppo the richard b dick wagner me…  USERID ,0
USERID  USERID USERID please keep saying my name wrong make zero effo to pronounce it properly laugh as you continue to fuck it up you fin…  USERID ,1
USERID  USERID USERID please put your cock inside me  USERID URL  USERID URL  USERID ,0
USERID  USERID USERID please retweet help a bitch out i need a present for my friends upcoming bihday and 796 s would be nice  USERID USERID h…  USERID ,0
" USERID  USERID USERID please silence yourself detective reed

rk just wants a quiet fuck for once

900gavin  USERID  USERID URL  USERID ",1
USERID  USERID USERID please stay away i was boys with him a while ago untill he staed doing weird ass shit and then this happened URL  USERID ,0
USERID  USERID USERID please stop saying shit like u “don’t wear makeup bc it clogs ur pores” u have “good skin” that’s such a played out v…  USERID ,1
USERID  USERID USERID pls sign this petition its in sweden but its to save the life of an openly gay black soccer player who might get kicked fr…  USERID ,1
USERID  USERID USERID poison ivy who bitch URL  USERID ,0
USERID  USERID USERID pond of blood from hell death match  USERID ,1
USERID  USERID USERID poor newcastle are hell bent to defend even against  USERID USERID  USERID USERID chelsea  USERID ,1
USERID  USERID USERID pope knowingly gave vatican apament to gay priest later caught in cocainefuelled orgy URL  USERID ,0
" USERID  USERID USERID porn big tit porn colombiana porno amateur pussyrubbing titjob underwater blowjob young cock brazil 

 URL  USERID ",0
USERID  USERID USERID porn disgrace dylan ryder gay bang octomom phat ass pinkpussy sapphicerotica straightguys teen blowjob teenagers thick…  USERID ,0
USERID  USERID USERID porn facila amateur milf blow jobs caliente codes dick girls drunk college girls een granny isis love jessica bangkok sex…  USERID ,0
USERID  USERID USERID porn has destroyed sex girls now expect a normal guy to have a 7inch dick and go for 2 hours while boys expect a normal g…  USERID ,1
USERID  USERID USERID porn legend  USERID USERID fucks me raw with his big uncut cock while i wear a wrestling singlet with the ass and cro…  USERID ,1
USERID  USERID USERID porn legend  USERID USERID fucks me raw with his big uncut cock while i wear a wrestling singlet with the ass and…  USERID ,1
USERID  USERID USERID porn movie idea the house with a cock in its walls  USERID ,1
" USERID  USERID USERID porn shaye sex street x shop media nsfw schlong videos puppet fucking
URL  USERID ",0
USERID  USERID USERID posting half naked pics doesn’t mean she’s easy to fuck y’all niggas post money and still be broke af clearly picture…  USERID ,1
USERID  USERID USERID poured out my whole hea to a piece of shit  USERID ,0
USERID  USERID USERID pouring your hea out to someone that doesn’t give a shit …  USERID ,0
" USERID  USERID USERID pouya yuh yuh yuh

me outh ide uicide kill yourself hoe URL  USERID ",0
USERID  USERID USERID pov gagging on black cock URL  USERID ,0
USERID  USERID USERID ppl be so caught up on trynna find the right person they dont worry bout getting their shit together first  USERID ,1
USERID  USERID USERID ppl gonna make time for the shit tht they want always  USERID ,1
USERID  USERID USERID ppl make gofundmes for a house deposit and to enroll in school like that shit blows my mind i need that too what level o…  USERID ,1
USERID  USERID USERID ppl out here thinkin they deep 4 listening to jcole n russ meanwhile actual deep ppl be listening to tv static music n shit  USERID ,1
USERID  USERID USERID ppl who are scared to admit wonnie is the goodest boy n are still hung up on the idea of him being a cold bitch bc of the no…  USERID ,1
USERID  USERID USERID praise the lord amen dts ears will burn in the depths of hell URL  USERID ,0
USERID  USERID USERID pray for my nigga  USERID USERID there is nothing wrong with her she just dumb as fuck sometimes  USERID ,1
USERID  USERID USERID preindependence day dick URL  USERID ,0
USERID  USERID USERID premier league needs to wake the hell up  USERID ,1
USERID  USERID USERID president obama is getting his damn digs in  USERID ,1
USERID  USERID USERID president taintface von sorryass bitch mclumpytwattles  USERID of greater nambia magastan ceo of treason amp tits ll…  USERID ,0
USERID  USERID USERID pretty bare face bitch lt3 URL  USERID ,0
USERID  USERID USERID pretty girls are dead ass never actually funny y’all just be weird as fuck and it depends on if the guy thinks you’re pret…  USERID ,1
USERID  USERID USERID price of prescriptions went up and i’m pissed this didn’t happen under obama they were way cheaper  USERID ,1
USERID  USERID USERID producing and writing don’t mean shit if the outcome is trash anyways  USERID ,0
USERID  USERID USERID programming has things called threads and things called strings and they somehow have fuck all to do with each other  USERID ,2
USERID  USERID USERID project pat top 5 ever fuck what you think about it  USERID ,0
USERID  USERID USERID promises are like babies fun to make but hell to deliver  USERID a  USERID ,0
" USERID  USERID USERID promoted tweet “here’s john krasinski in inse movie name” 

me “what da hell jim doin”  USERID ",0
USERID  USERID USERID proof cows are skinned alive in slaughterhouse hell holes in supposed civilized countries where animals are stunned by…  USERID ,1
USERID  USERID USERID protecting my peace because a bitch in a good space right now and i wanna stay there  USERID ,1
" USERID  USERID USERID protecting the k against actual protesters in madison in

wtf is that weapon pepper spray fogger

what the fuck is wr…  USERID ",1
USERID  USERID USERID proud of you dick URL  USERID ,0
USERID  USERID USERID proud pussy eater  USERID  USERID ,0
" USERID  USERID USERID proyecto shin dong hee 

0928growupwithshindong
superjunior shindong  USERID  USERID  USERID USERID  USERID  USERID ",0
