text,sentiment
USERID USERID as far as im concerned what people do wtheir money or food stamps is their business we all know shit is bad for everyone  USERID ,1
USERID USERID as good as you can get bein gay as  USERID  USERID ,0
USERID USERID as long as the strip was about him putting on some damn shoes and not looking through my soul id be down with it  USERID ,1
USERID USERID as my friend steven would say those are some catch me fuck me boots  USERID ,0
USERID USERID ashleys blaring the shit out of some movie in there i was gonna bang on the wall and say hey turn that hippy shit off  USERID ,0
USERID USERID ask that boy over there what im capable of make a grown man cry  shit ha  USERID  USERID ,1
USERID USERID asking you what the hell doing up  USERID ,1
USERID USERID asshole fuck face loser  USERID ,1
USERID USERID astoghfirullohmain jam 3 besuk smaga ada acara ngga suruh nonton aja d sang pacar juga liat dong eh  USERID ,0
USERID USERID at home hungry as shit uggh we need to have a dinner date one night   USERID ,1
USERID USERID attention bitch follow me  and i just turned on my ac too acting like this shit africa  USERID ,1
USERID USERID aw bitch i just called you  lol  USERID ,0
USERID USERID aw damn  i use to have that class online too  its long as hell too   USERID ,1
USERID USERID aw damn algood aye your probably gonna go get another one aye  USERID  USERID ,0
USERID USERID aw damn it was a typo   USERID ,1
USERID USERID aw damn sorry for your lost and idk where that is lbs  USERID ,1
USERID USERID aw damn u made me hungry gtlt  USERID ,1
USERID USERID aw damn u should come to isu homecommin  USERID ,0
USERID USERID aw hell naw lol  USERID ,0
USERID USERID aw okay c im guessing its because i think youre so damn cool no lie  USERID ,0
USERID USERID aw okays we fuck around needa move together   USERID ,0
USERID USERID aw shit she on here lol  USERID ,0
USERID USERID aw twerkteam jus nd to fuck with me n  USERID USERID at  USERID  USERID ,1
USERID USERID aw why c i want to mr whatever is a jerk i get in trouble for being like 40 seconds late fuck you  USERID ,1
USERID USERID aware i was gonna say hello n hows soccer goin n shit but u staed talkin shit  USERID ,1
USERID USERID awe shit  bahahha true that true that   USERID ,0
USERID USERID awelt3 thats a dick move  USERID ,0
USERID USERID awll hell naw haha you a medea type of female lol  USERID ,0
USERID USERID aww damn bro make a coffee or something youre becoming a lightweight in your old age lol  USERID ,0
USERID USERID aww damn i forgot too gt  USERID ,0
USERID USERID aww damn im hungry af   USERID ,1
USERID USERID aww fuck you you never tweet back you dick   USERID  USERID ,1
USERID USERID aww shit i didnt know bout all that i gotta see what she look like now  USERID ,1
USERID USERID aww shit its like that now  USERID ,0
USERID USERID aww shit smh when the next time u coming down  USERID ,1
USERID USERID aww shit wat we bouta be on  USERID ,1
USERID USERID aww shut the hell up aint shit wrong with yu  USERID ,1
USERID USERID ay liza my bitch now good looking  USERID ,0
USERID USERID aye can we borrow yo shit saturday tho if mine aint out we goin to erotic ill make yo phone slap saturday lol  USERID ,0
USERID USERID aye dat was wayy back wen shit was goodnd i been doin alot  USERID ,0
USERID USERID aye fuck you where were you when i needed you  USERID ,1
USERID USERID aye im tryin to get on yo level lol cuz umm im ready to settle down just picky as fuck lol  USERID ,0
USERID USERID aye thats damn near your round wit hes creep as  USERID ,1
USERID USERID aye you got a point there but some time the shit just look so out of place tho  USERID ,1
USERID USERID ayo my job tryna keep me outta ny this weekend son bitch said she cant give me the day off cuz of this sale we having  USERID ,1
USERID USERID ayo wtf  you on some queer shxt cuz  USERID ,0
USERID USERID ayye ayye thats my shit  USERID ,0
USERID USERID back ups are bull shit  USERID ,1
USERID USERID bagi dong kirim lewat email  USERID ,0
USERID USERID bagi nomer nya dong   USERID ,0
USERID USERID bagi pin dong mas galihh  USERID ,0
USERID USERID bagii pin nya dong nyah     USERID ,0
" USERID USERID bagus dong kalo niat mau bener p
jan syedih msh ada pacarmu hehe  USERID ",0
USERID USERID bahaha i remember when i would give people shout outs foe tweets like that before i became a twitter whore le sigh  USERID ,0
USERID USERID bahahaha so weirdi should hide and shit bahahah no stalkers allowed  USERID ,1
USERID USERID baltimore this weekend hell yeah bro  USERID ,0
USERID USERID bang ganteng kali yah kau di foto yg ini  oh iya dong eh yg mana  ini  pingsan ternyata foto anjing  USERID  USERID ,0
USERID USERID bar tap last night that shit is crazy its a sign URL  USERID ,1
USERID USERID battle voice varyan where in the hell are you going rewinds tape moody saves the ball and runs to the locker room lmao  USERID ,1
USERID USERID bc its soo damn truee   no  USERID ,1
USERID USERID be saying some real shit  USERID ,1
USERID USERID beat the shit outta them and they wont lol  USERID ,1
USERID USERID beatin up guys like its our damn day job  USERID  USERID ,0
USERID USERID because of a ceain someone and they bullshit n im pissed the fuck off  USERID ,0
USERID USERID because screw sleep ee 3 im sleepy too and bored  USERID ,1
USERID USERID because your talking shit  USERID ,2
USERID USERID before nohwood cemetary where brunos at before u get to those cheltenham appaments  the mall  up old york rd n shit hbu  USERID ,0
USERID USERID being me im always cock blocked  USERID ,1
USERID USERID bet bagi nomor lu dong  USERID ,0
USERID USERID bet that bitch dont get back in my car if she slams my  USERID  USERID ,1
USERID USERID bet we are gonna go watch that bitch lol it looks good as fuck that movie  USERID  USERID ,0
USERID USERID better a pervy fan than an attention whore   USERID ,1
USERID USERID biggest bitch award goes to quan lmao  USERID ,0
USERID USERID bisaa dong kak d wkwk  USERID ,0
USERID USERID bitch  you got a job   USERID ,1
USERID USERID bitch  you on my time   USERID ,0
USERID USERID bitch aint nobody ask yo sesame seed neck ass  USERID ,0
USERID USERID bitch aint nobody using your shit i dont even kno yo weak ass  USERID ,1
USERID USERID bitch as olivia benson what about me  USERID ,1
USERID USERID bitch get something where yu can see these instead of chinese symbols then try pack lls  USERID ,0
USERID USERID bitch get the google translate app le duh  USERID ,0
USERID USERID bitch give um to me then lol  USERID ,0
USERID USERID bitch how u knw if i didnt pop all dem mutha fucka  USERID ,1
USERID USERID bitch i am out ya dumb ass  USERID ,0
USERID USERID bitch i called  txt yu  yu was tweeting   USERID ,1
USERID USERID bitch i have caap i cnt go wtf dnt u get  USERID ,1
USERID USERID bitch i specifically told bianca to ask you if you was going   USERID ,1
USERID USERID bitch i texted u  USERID ,1
USERID USERID bitch i woulda been dead  USERID ,1
USERID USERID bitch im not stupid y would i believe you you aint shit bitch he left u for me and down grade honey i dont think so  USERID ,1
USERID USERID bitch im watching a movie with the crew i didnt forget  USERID ,1
USERID USERID bitch its okay we’re princesses flips hair  USERID ,0
USERID USERID bitch let it go  USERID ,1
USERID USERID bitch lies i b missin ya asx in hallway  USERID ,1
USERID USERID bitch looking for you  i miss you   USERID ,1
USERID USERID bitch off my dick i dont want no pointy faced ass babies haha jeanitha mind yours  USERID ,0
USERID USERID bitch put some muthafuckin clothes on  USERID ,0
USERID USERID bitch shut up lol ii am when it comes out  USERID ,0
USERID USERID bitch so then come over my house that day  USERID ,1
USERID USERID bitch stfu you stay talking shit ima have my babydaddy put his dick in your mouth hoe   USERID ,1
USERID USERID bitch stop being triflin wyo nasty ass  USERID ,1
USERID USERID bitch stop stealing ppl tweets  USERID ,1
USERID USERID bitch then man up n gimme my fuckin bread u had a fuckin year i got shit to do this weekend u pissin me the fuck off  USERID ,0
USERID USERID bitch u a feen u knw u hype too  USERID ,1
USERID USERID bitch u better run crawl or walk to hairpo10  USERID ,0
USERID USERID bitch u did kno jionni was eventually was gna see this episode right  USERID ,0
USERID USERID bitch u got high at my pay when u sta smoking again  USERID ,0
USERID USERID bitch u nu u fuckd vinny quit mutjafuckn frontn u fuckn hoe smdh b a real bitch abt yo shit smmfh n cont URL  USERID ,0
USERID USERID bitch u shut up hoe who the fuck r u to tell me to shut up  USERID ,1
USERID USERID bitch we won 3117  USERID  USERID ,0
USERID USERID bitch were u at  USERID ,0
USERID USERID bitch where were you today   USERID ,1
USERID USERID bitch why arent you answering the phone what the fuck are you doing tonight  USERID ,1
USERID USERID bitch yo breat smell like helta shut pass on them blunts and fuck with that gym tho  USERID ,1
USERID USERID bitch yo cheesy looking ass hoe go take a bath  USERID  USERID ,1
USERID USERID bitch yo momma gay nigga u mad cuz u ugly as fuck cuz just some real shit boy  USERID ,0
USERID USERID bitch you a star p  USERID ,0
USERID USERID bitch you diy you not on my level but amirah aint fighting nobody i got somebody for you let mylika box your head off  USERID ,0
USERID USERID bitch you not followering me im follwering you  USERID ,1
USERID USERID bitch you think i didnt try to do that it didnt work  USERID ,1
USERID USERID bitch youre wide awake i see you with my own eyes  USERID ,1
USERID USERID bitch youu still coming too my tat pay  USERID ,1
USERID USERID bitch yu know i wanna ride  USERID ,1
USERID USERID bitchass where the fuck did you n brett go  USERID ,1
USERID USERID bitches here change that shit daily like its nothing lol  USERID ,0
USERID USERID blah blah blah bitch  USERID ,0
USERID USERID blay for no reason brozup shit lol  USERID ,1
USERID USERID bleh  nope  im hipp some shit goinn go down  USERID ,0
USERID USERID blm nongol di favs gueh heheh gw abis instal ulang ping dong  USERID  USERID ,0
USERID USERID bloody hell can you make this game any bettermore you show the more i cant wait to play this gamegreat demo  USERID ,0
USERID USERID bloody hell chelsea and man city must be licking their lips  USERID ,1
USERID USERID bloody hell suzy not you as well hopefully theyll all die out soon  USERID  USERID ,1
USERID USERID blow dat shit in the morning before school   USERID ,1
USERID USERID boleh dong   followed ya   USERID ,0
USERID USERID boleh share beberapa gambarnya di bb grup atau milis dong yul  USERID ,2
USERID USERID boo i miss thee shit outta you ya know youre my absolute fav aquarius hehetext me  USERID ,0
USERID USERID boppin bitch you like this dick  USERID ,0
USERID USERID bored as fuck i need company hop in that southwest n get ur ass here lls  USERID ,1
USERID USERID boudewijn ben het niet eens met de vormgeving er passen nu nog maar twee nieuwe jallen op hoe moet dat nu in 2015  USERID ,0
USERID USERID bout damn time   USERID ,0
USERID USERID boyy you wasnt finna do shit tear yo ass  USERID ,0
USERID USERID bring it ova here bro shit we can together  USERID ,0
USERID USERID bring on whoever yankees or tigers tx rangers are ready to whoop some ass tx style wo  USERID ,0
USERID USERID bro i criedreallyreally nigga plzmy finger was damn near turned side ways and i was str8  USERID ,1
USERID USERID bro i have over 16 when the fuck did that shit happen  USERID ,1
USERID USERID bro i would be in tears because that shit would be funny lol  USERID ,1
USERID USERID bro that chipotle look fiyaa nigga is jealous and shit lmao  USERID ,1
USERID USERID bro the second time 1fucking out shit is nuts  USERID ,1
USERID USERID bro you can bringg my shit to school tomorrow  USERID ,0
USERID USERID bro youre lyingcliffs the one who helped me how the fuck  USERID ,1
USERID USERID brooklyn is talking shit again  USERID ,1
USERID USERID browe needa do sum shit togetherpeople wud love itbut this dude is dope as fuck  USERID ,0
USERID USERID bruh tell me why desmond tried to get at my moms tho i might fuck em up i aint decided yet  USERID ,1
USERID USERID bruh what the hell wrong it you  USERID ,1
USERID USERID bruh yu baby do shit rite bring me those appa  USERID ,0
USERID USERID bruno mars is still sucking dick and fucking male butts in the same closet that tyler perry gets clothes from   USERID USERID  USERID ,0
USERID USERID bruv im still in bed and i cant get out cos im so gassed scorcher was the best uno fuck it gvbvddfvgxdvgskl  USERID ,1
USERID USERID btw where the hell have you been  USERID ,1
USERID USERID bungapinjem kalkulator dong   USERID ,0
USERID USERID burn in hell   USERID ,1
USERID USERID bush strat ftw haha pulled that shit on some people today of course it worked perfectly  USERID ,0
USERID USERID bust that pussy open  USERID now bitch  USERID ,1
USERID USERID but completely shaving all the hair off makes your dick look bigger tbh  USERID ,0
USERID USERID but if the doctors cute screw the fruit  USERID  USERID ,2
USERID USERID but listen to that song and watch the video shit crazy  USERID ,1
USERID USERID but thats the point it was his vision  USERID USERID diana was a slut  USERID USERID jobs is a genius  USERID ,1
USERID USERID but they dont screw u on the data plan  USERID ,0
USERID USERID but u stuck with him that shows  USERID USERID loyalty u put up with his bull shit  that showss stupidity  USERID ,0
USERID USERID but wakin up in the morning is a bitch i am so not a morning person lol  USERID ,1
USERID USERID but without we wouldnt of had the shit to buy it so u stfu lol  USERID ,0
USERID USERID but you do talk a lotta shit lol  USERID ,0
USERID USERID buurman lees je shit nu pas geef je 06 nummer is in dm  USERID ,0
USERID USERID bwahahaahah i always wondered if that shit works cause i know neggas send em out like trading cards  USERID ,1
USERID USERID bye week then monday wit those pieces of jets on our road to you know the damn   its  USERID in case u didnt  USERID ,0
USERID USERID cakka mintta follback dong pelis ya   USERID ,0
USERID USERID call bitch caller 16 2241063  USERID ,0
USERID USERID calm down bitch URL  USERID USERID  USERID ,1
USERID USERID cama2 ya traktir dong kakanyaah hahahaha  USERID ,0
USERID USERID can i call you no shit just wanna fix it  USERID ,1
USERID USERID cant answer thathonestly micheal bisping is the shit on tuf actually mayhem is to  USERID ,1
USERID USERID cant you see im trying damn give me a break lol  USERID ,1
USERID USERID careful  USERID USERID you might be in hell  USERID ,1
USERID USERID carry a convo you need to give it up i have never met u psychotic bitch smh  USERID ,1
USERID USERID cause aint shit thats happened yet to make me not do it  USERID ,1
USERID USERID cause hes actually been through shit unlike these other rappers that all they have to rap about is how they got grounded  USERID ,1
USERID USERID cause i was sayin shit about her mom bein nosey lol i dont give a fuck  USERID ,1
USERID USERID cause the bitch would always give me the evil eyeand you know i had to set her straight hahah  USERID ,1
USERID USERID ce accept aku dong aku udh add cc URL  USERID ,0
" USERID USERID ce devii  sapa kita dong dari twibi makassar   help cece 
sapa aku dong ce  dari twibi makassar   USERID ",0
USERID USERID ce devii  sapa kita dong dari twibi makassar   help cece   USERID ,0
USERID USERID ce minta semangatnya dong  USERID ,0
USERID USERID ce wenda kurus bgt ya di gemukkan dikit ja dong hehe  USERID ,0
USERID USERID ce wewen sapa rynism di sini dong   USERID ,0
USERID USERID cek bales sms gua dong  USERID ,0
USERID USERID check this shit out forealtkrazy cypher contest entryURL  USERID ,0
USERID USERID check yo dm on some real shit  USERID ,0
USERID USERID cheer the fuck up   USERID ,1
USERID USERID chem lab class continuing my pharma reviewer what the hell should i do  USERID ,1
USERID USERID chewf dez nutz hoe  USERID ,0
USERID USERID chill en hoe duur is het zonder spoed  USERID ,1
USERID USERID chilling  USERID  USERID USERID  USERID USERID hmu so we cn get on some money shit  USERID ,1
USERID USERID christian bullshit haha your full of shit  USERID ,1
USERID USERID closing my eyes for a moment what the fuck were you thinking paris  USERID ,1
USERID USERID cmon man and youre a sox fan what the hell go detroit  USERID USERID  USERID USERID  USERID USERID  USERID USERID  USERID USERID  USERID USERID  USERID USERID  USERID USERID  USERID USERID  USERID  USERID ,0
USERID USERID cock a doodle do  USERID ,0
USERID USERID college is next year but im applying now its hell because i have no idea where i want to go  whats new in brazil d  USERID ,0
USERID USERID come again you the only dick rider lol just kiddin  USERID ,0
USERID USERID computer love  my shit   USERID ,0
USERID USERID congrats on walkin that stage i know that shit felt good  USERID ,0
USERID USERID congrats to u  ur squad i now will root for ur tigers just for shutting up all the spoiled bitch yankee fans  USERID ,0
USERID USERID congratz girl hook me up with some free shit man  USERID ,0
USERID USERID context is a bitch in this format  USERID USERID  USERID ,0
USERID USERID cooter girl did that to me fuck bitches man  USERID ,1
USERID USERID cos he irritates the living fuck outta me l lt3  USERID ,1
USERID USERID could u read that original tweet n tell me where all this pussy sniffing is coming frm why are you blowing things out of pptn  USERID ,0
USERID USERID cracking the fuck up  USERID ,1
USERID USERID crazy as hell talkin  USERID ,1
USERID USERID ctfu  USERID USERID tired hoe  USERID ,0
USERID USERID ctfu i got voicemails from july in my shit  USERID ,1
USERID USERID ctfu i saw you dis morning at the laudraymatcold is shit  USERID ,1
USERID USERID ctfu real shit and tell  USERID USERID daughterlol to speak next time she see me lol  USERID ,0
USERID USERID ctfu whomade dat jawn i be mad as shit it only playon da radiolol  USERID ,1
USERID USERID ctfupp damn ya be on moves i gotta get wit ya in 6 months ima be ya lead singer n shit  USERID ,0
USERID USERID ctfuu that lice reproducin like shit in her scalp   USERID ,1
USERID USERID cuz he go to my school im like yo where the hell is dis nigga jeff at smhwhat happened well dm me if u kno  USERID ,0
USERID USERID cuz he gone be insecure and shit when he get older thinking he aint gone get no pussy that nigga guba go crazy  when  USERID ,1
USERID USERID cuz i be needing sum pussy  if my girl wont give me nun ima get it from somebody else  USERID ,1
USERID USERID cuz u aint gt no life bitch   USERID ,1
USERID USERID cuzz yur cat gay is shit   USERID ,0
USERID USERID da fuck happened to the summer set being on it  stephen even said so himself that they were coming  USERID ,1
USERID USERID da fuck is this u got me watchin lord lmaowhat pose to be on  USERID ,0
USERID USERID dad bouta take yo shit stop purpin  USERID ,0
USERID USERID dam dude nvm im not about that shit im a soft ass nigga that lives with my mom still cuh  USERID ,0
USERID USERID damien his name is damien what a fuckin ass  USERID USERID long story sho he was on my line to catch a plane to wa for work it guy  USERID ,0
USERID USERID damn  guess the next move is an iphone  USERID ,1
USERID USERID damn  thats tough  USERID ,1
USERID USERID damn 21 questions lol prolly mega  USERID ,0
USERID USERID damn all these technology vocab got me confused haha  USERID ,1
USERID USERID damn blew our shit ima come up with some shit before the night is over though ima text you  USERID ,1
USERID USERID damn bra wat u dont fuck wit tj nomo cant even follow a nigga  USERID ,0
USERID USERID damn brit i thought we was better than that  USERID ,1
USERID USERID damn bro livin that lavish life  USERID ,0
USERID USERID damn bro reppin my jersey laundry thanks my dude for making the best shis  USERID USERID follow me   USERID ,0
USERID USERID damn bro u looked good on the field today  USERID ,0
USERID USERID damn bruhu must really love her aint nuthin wrong with that tho she a bad one  USERID ,0
USERID USERID damn clears throat obama  USERID ,1
USERID USERID damn cos prices in wa are always so much higher   USERID ,1
USERID USERID damn cuz text me then  USERID ,0
USERID USERID damn cuz what i got up for the weekend  USERID ,1
USERID USERID damn damn damn smh  USERID ,1
USERID USERID damn dats what i wanted fam  USERID ,0
USERID USERID damn do you know if they did the fls that was due the other day that he is letting us turn in 2mrw  USERID ,0
USERID USERID damn dude i miss her lol  USERID ,0
USERID USERID damn dude taco telepathy  USERID ,0
USERID USERID damn first yankees game this season youre watching  USERID ,1
USERID USERID damn for me   USERID ,1
USERID USERID damn for real   USERID ,1
USERID USERID damn force kinda glad i39m not taking math right now  USERID ,0
USERID USERID damn foreal like snow cold  USERID ,1
USERID USERID damn from the ipad doin big shit aint we  USERID ,1
USERID USERID damn girl you stylin  USERID  USERID ,0
USERID USERID damn good shoutout she cute  USERID ,0
USERID USERID damn got my ghetto on last week at work lol  USERID ,0
USERID USERID damn have fun with that make up work lol  USERID ,0
USERID USERID damn havent seen you out on a thursday yet i think  USERID ,1
USERID USERID damn he not home yet  USERID ,1
USERID USERID damn homerun with no one on base  USERID ,1
USERID USERID damn homie i havent seen yu since my 12th grade year  USERID ,1
USERID USERID damn how can i get that treatment lol  USERID ,1
USERID USERID damn i aint know yall niggas was gon be at kona tonite  USERID ,0
USERID USERID damn i already stad  USERID ,0
USERID USERID damn i couldnt get a hey hubby  USERID ,1
USERID USERID damn i didnt know all that  USERID ,1
USERID USERID damn i do kinda wanna go lol  USERID ,0
USERID USERID damn i just found sumthin new bout myself thats a first  USERID ,0
USERID USERID damn i just smelt that pic thru my phone  USERID ,0
USERID USERID damn i love to argue lol specially when im right  USERID ,0
USERID USERID damn i love you  USERID ,1
USERID USERID damn i miss that era  USERID ,1
USERID USERID damn i musta been the first one to get deleted  USERID ,1
USERID USERID damn i need 2 work on mine lt3  USERID ,1
USERID USERID damn i need lined up does  USERID USERID  USERID USERID travel  USERID ,1
USERID USERID damn i need to be where i at i just love me some shimp  USERID ,1
USERID USERID damn i thought abc had enough juice to pull it off guess they some hoes lmao  USERID ,0
USERID USERID damn i want to see fool like me performed live   USERID USERID  USERID ,1
USERID USERID damn i was trying to go not looking to good is no going  USERID ,1
USERID USERID damn i wish lol and pssh i wasnt that hype common now lol  USERID ,0
USERID USERID damn i wrk sat  USERID ,1
USERID USERID damn if you had told me that a minute earlier i wouldnt have thrown our dragon horn in the drink  USERID  USERID USERID  USERID ,0
USERID USERID damn ill kill them for you then you can have an awesome pay  USERID ,0
USERID USERID damn ill kill yu  USERID ,1
USERID USERID damn im following i thought it was a sub tweet let me adjust that  USERID ,1
USERID USERID damn im losing my touch then  USERID ,1
USERID USERID damn im wondering if theyll bounce back from this even if theres a hiatus maybe a movie  then continuation of the series  USERID ,1
USERID USERID damn it son quit bustin my balls then  lmao quit making me feel bad haha aa  USERID ,0
USERID USERID damn ive never heard that 1 let me check it out i dont think thats true but i kno for a fact u can carry under the influence  USERID ,2
USERID USERID damn joe i aint got ur either  USERID ,1
USERID USERID damn joe you left me smh  USERID ,1
USERID USERID damn just tuned in to hear the last pa of his interview  USERID  USERID ,1
USERID USERID damn like that know can forget the fab4 we made history obama called me after we did that but i let it go to voicemail  USERID ,0
USERID USERID damn lil bruh keep your head up and ice it its going to be aight  USERID ,0
USERID USERID damn lmaowhen  USERID USERID sticks his tongue out with his mouth open its like one of those bowlingchallenge levels on the wii  USERID ,1
USERID USERID damn lmmfao  USERID USERID at least i know one is sexy lol  USERID ,0
USERID USERID damn lol intellectual ass nigga  USERID ,0
USERID USERID damn lol la   USERID ,1
USERID USERID damn lol u never been to new york but its where jay z from  USERID ,0
USERID USERID damn lolz that sounds farwell i go 2 dawson hs  USERID ,0
USERID USERID damn man  but alrite  USERID ,0
USERID USERID damn man i wasnt gonna go that far i was gonna say he could eat a  USERID USERID dick  USERID  USERID ,0
USERID USERID damn mane see calm yo bill parcell built ass down u cant multitask real  USERID ,1
USERID USERID damn must be worst then me lol  USERID ,1
USERID USERID damn niggacan you play 2moro  USERID ,0
USERID USERID damn no invite   USERID ,1
USERID USERID damn now you scaring me lol but if you do that imma cut a big a patch out your head   lol  USERID ,1
USERID USERID damn okay well my bus comes around 640 or 645 i be having time out the ass but 505 lol how much red bull you got  USERID ,0
USERID USERID damn rainy you replied quick kmsl you must been on that phone lyke a stripper 2 her pole  USERID ,0
USERID USERID damn really thats super dissapointing honestly  USERID ,1
USERID USERID damn right llshe shouldnt even rock dem shits  USERID ,1
USERID USERID damn right rolls over so music can sleep between us  USERID ,0
USERID USERID damn see i told youu terriblee  USERID ,1
USERID USERID damn shame if only he knew how many people misses his music  USERID ,1
USERID USERID damn skii wats wrong wya  USERID ,1
USERID USERID damn small ass world u no alley  lol  USERID ,0
USERID USERID damn smh whats going on   USERID ,1
USERID USERID damn smh you can come play if you get a ride out here lol  USERID ,1
USERID USERID damn so ya made mad money lol i want one gtlt  USERID ,0
USERID USERID damn sorry man drive safe and well see you soon  USERID ,0
USERID USERID damn straight i have been deserving these cold beers all week  USERID ,1
USERID USERID damn sure not meian pressedelectronics aint my thingbahahahha  USERID ,1
USERID USERID damn t you snaping lol  USERID ,1
USERID USERID damn take a break   USERID ,1
USERID USERID damn that aint right but oh well must have meant its time for u to move on   USERID ,0
USERID USERID damn that all you need is a real ass nigga  USERID ,0
USERID USERID damn that car is shiny if only the wheels were like silver glitter lol  USERID ,0
USERID USERID damn that is the same weekendhm dilemmas dilemmas lol  USERID ,1
USERID USERID damn that mouf game is crazy  USERID ,1
USERID USERID damn that says wait it was suppose to say waist  USERID ,1
USERID USERID damn that sounds amazing lbvschris brown girl m  USERID USERID bwahahahahahahahah  USERID ,0
USERID USERID damn that sucks call in the air force is more impoant  USERID ,1
USERID USERID damn that sucks could have tooken a pic or gotten an autograph man   USERID ,1
USERID USERID damn that sucks thats the worst you can impo them to windows media player  then transfer them to itunes  USERID ,1
USERID USERID damn that sucks u three hrs behind  USERID ,1
USERID USERID damn thats how they do though they knew it was out but shid  USERID ,1
USERID USERID damn thats mean cus i gave u a so to smh  USERID ,1
USERID USERID damn the bruins bench is closed i cant check in  USERID ,1
USERID USERID damn this is contagious lol  USERID ,1
USERID USERID damn this twitter janks im tryna tweet a thoughtful reply but i cant send it cus its too long  USERID  USERID ,1
USERID USERID damn thought i was da onli one  USERID ,0
USERID USERID damn too bad you culdnt go with him its suppose to be smackin in sac this weekend ima be up there friday and saturday  USERID ,0
USERID USERID damn twitter  USERID USERID needs a dislike buttonlmao run tel dat  USERID ,0
USERID USERID damn twitter is not private i 4got lol  USERID ,1
USERID USERID damn u calld me bra  USERID ,0
USERID USERID damn u still woke lls  USERID ,1
USERID USERID damn ur right what else would make it better then  USERID ,0
USERID USERID damn was it really that damn easy feelin real lame so what debt do i owe to you  USERID ,1
USERID USERID damn welk my car is ideling so bad i feel like im dancing  USERID ,1
USERID USERID damn west coast whatd you think  USERID ,1
USERID USERID damn what39s ya problem sorry i botherd u  USERID ,1
USERID USERID damn when are you going to tell everyone  USERID ,1
USERID USERID damn wish i was der i def woulda match 1  USERID ,0
USERID USERID damn wur u been hiden at  USERID ,1
USERID USERID damn yea thats def a tough trip to be makin on a regular  USERID ,1
USERID USERID damn yo last min ass  USERID at dat ha u sleep let out or smthg at least  USERID ,0
USERID USERID damn you aaron for once again dying after making me care about your character whse 13 has never made me cry before 2day  USERID ,1
USERID USERID damn you didnt even guess a letter yeah that is the favorite  USERID ,0
USERID USERID damn you dont fckk witt me nomore i thought we was betta then that smh  USERID ,1
USERID USERID damn you dont want to talk to the bear man lol  USERID ,1
USERID USERID damn you know i live far lets make a plan ill hit u later on  USERID ,0
USERID USERID damn you still only got that one   USERID ,1
USERID USERID damn you sure do get in your coach mode then  USERID ,0
USERID USERID damn your a cute lil girl i just want to give u a warm jacket and a kiss on the forehead 2 let u know every thing is alright  USERID ,0
USERID USERID damn yu gettin use to the late night life huhu aint got class 2moro damn  USERID ,1
USERID USERID damnn i here you got one hell of a punt  USERID ,0
USERID USERID dan gue sms lo loh baca dong   USERID ,0
USERID USERID dankie hoe is t daar in loo  USERID ,0
USERID USERID dasar kebo d iya dong sos ni haha lagi apa put  USERID ,0
USERID USERID dat grumpy old man shit yo  USERID ,1
USERID USERID dat jerk shit bruh  USERID ,0
USERID USERID dat shit 2 funny  USERID ,1
USERID USERID dats dat shit rite there dough  USERID ,0
USERID USERID dear peter please add dick to your profile ta muchly  USERID USERID  USERID USERID  USERID  USERID ,0
USERID USERID definitely not idk how he gets away with shit like this  USERID ,1
USERID USERID del tempatin deket lo dong  USERID ,0
USERID USERID delise clicks delete while docca sits back and laughs seriously no one knows i havent said shit and youre making it sound  USERID ,1
USERID USERID dick is still fapping of to the pnac its his meaning in life along with kristol  USERID ,0
USERID USERID did da damn thang at da pep rally  USERID ,0
USERID USERID did the win thing suck cock you fucking frogs  USERID  USERID ,1
USERID USERID did you get that picture of a black cock i claim to be mine  USERID ,0
USERID USERID did you just call me a nigger lol yes i am black first and foremost but the family name is cruzespinal  USERID ,2
USERID USERID dideretan kelas 7 dong  USERID ,0
USERID USERID dies in the camps buh bye bitch  USERID ,1
USERID USERID digs yacht rock too  USERID  USERID USERID im not worried about going to hell because ive listened to my wifes yacht rock mix  USERID ,1
USERID USERID dikira ga bakal jadi kak fangoodies nyadijual di venue ga adain lighstick jga dong sekalian kak  USERID ,0
USERID USERID dimana sih itu fal ajak dong kapan2 haha  USERID ,0
USERID USERID dirimu udah di indonesia kan sapa dong hallo indonesia gitu kek  USERID ,0
USERID USERID dirumahh lah kak kesini dong sm kaka dikaa  USERID ,0
USERID USERID dis cool julle gaan mos veel hoe dit was  USERID ,0
USERID USERID dis shit getting out rageous  USERID ,1
USERID USERID diving like a bitch or growing a stupid mustache  USERID ,1
USERID USERID diy hoe im trying to text you but your texting is still cut off anyways…upload tswift  USERID ,1
USERID USERID djmyle  USERID USERID damn lol  USERID ,0
USERID USERID dm pinbb dong   USERID ,0
USERID USERID dmana mas ikut dong  USERID ,0
USERID USERID dmn pnjm betty dong  USERID ,0
USERID USERID dnt burn yo shit up lol  USERID ,0
USERID USERID dnt tell me you got that shit  still aint played it  USERID ,1
USERID USERID do it urm im fine i guess did the same shit everytime i read about virus though lol theres something abt virus   USERID ,1
USERID USERID do pigs fuck goats hell yes i am in  USERID ,0
USERID USERID do you ever stop sucking my dick i mean the skin peeling off and ya mouth gettin a lil dry  USERID ,1
USERID USERID do you fuck with dolphins  i fuck with dolphins  USERID  USERID ,1
USERID USERID does that mean that when the snow falls i get to white wash you for bringing the white hell upon us  USERID ,1
USERID USERID dogg jeter is fast as fuck  USERID ,1
USERID USERID doing too damn much  USERID ,1
