text,sentiment
"actual conversation
donnabrodt22 and plus hes in ninth grade and thats totally a boner killer  USERID ",2
actually got someone perving on me what the fuck  USERID ,2
actually i just had a weird ass fuckin dream  USERID ,2
actually im not but i fuck with that song  USERID ,2
actually learning shit right now  USERID  USERID ,0
actually second thought please snow a shit ton so i dont have to take my midterm  USERID  USERID ,0
adam told me fucking jackson said i had a nice ass  USERID ,2
admit it a lot of shit got to you and you changed because of it  USERID ,2
adorable nubile diamond rubs her fat teen pussy URL milf butt fuck sex x nsfw teen horny ass porn anal video pussy  USERID ,0
after 5hr of hard work trying to find a damn crack for fifa 14  USERID ,2
after a bitch talk to me i swear dey wanna see what leegod bout after ctfu what  USERID ,1
after a breakup you fuck fight and pretend each other dont exist all at once  USERID ,2
after a day like today not having shit to do the rest of the weekend  USERID  USERID  USERID ,1
after all the begging of my dad to pre order 5sos new single he finally pre ordered it im so damn happy thank you thank you thank you  USERID ,2
after all the shit i put you through you still sick around even when im sick how did i get so damn lucky to have you  USERID ,1
after all the shit that we been thru  USERID i got u  USERID ,0
after cumming like crazy for 2 weeks while having a dick that grows 5 millimeters each time she ejaculates it ended up like this  USERID ,2
after downloading so many flacs now shit how do i seed back  USERID ,2
after going through a superbly shit break up the best medicine a girl can have is a massive bucket of icecreamampa box of tissues  USERID ,2
after good sex im going to sleep call me what u wan lol but if i stay awake ya shit ass lol  USERID ,1
after hearing all the shit my parents aunts and uncles have done i dont understand how my parents could ever be mad at me  USERID ,2
after i drink coffee it makes a insta shit  USERID ,2
after my mom died everything in my life has just gone to shit  USERID  USERID ,1
after reviewing the heat races anderson had that coming if not worse so effe michael cera you little bitch  USERID ,2
after that tweet i cant anymore thats some shit a lil girl would say  USERID  USERID ,1
after the fuck that night  USERID ok wtf ahhaahahah URL  USERID ,1
after this blunt ima go get something to eat then home  USERID smh tired is hell tho  USERID ,1
after this weekend if someone wakes me up tomorrow morning there will be hell to pay  USERID  USERID  USERID ,1
after u smoke then fuck a female thass how it goes  USERID  USERID ,0
after what happened today i cant stop being a bitch  USERID  USERID ,1
again fuck you zayn but i did say tweet a smiley face and you did  USERID ,2
again i do not care  USERID  USERID USERID  USERID USERID aw damn it i nap and throw temper tantrums but im 21 i swear URL  USERID ,0
again with the damn sunglasses  USERID  USERID ,1
agh fuck this i have nothing to hide anyway  USERID ,2
agh why cant shit jus go right  USERID ,2
ah damn it i really need to finish up my tpm by monday evening fuck this shut man  USERID ,2
ah damn no gold for shaun white this time around  USERID ,2
ah fuck i need to watch twd too omg  USERID ,2
ah fuck it i need a smoke tobacco is my only lover  USERID ,2
ah hell no the front door just opened by itself  USERID ,2
ah just finished season one of supernatural on netflix holy shit  USERID ,2
ah my bitch megan is so smart  USERID ,2
ah nigga drop la colby fuck bout nuttin  USERID ,2
ah screw it im done ive tweeted like 20 times  USERID  USERID  USERID  USERID USERID  USERID USERID  USERID USERID  USERID ,1
ah shit i need to leave my house in ten minutes  USERID ,2
ah shit when i watch one episode of an anime i feel like i gotta finish it  USERID  USERID ,1
ah so much cool shit  USERID i can finally use my icloud  USERID ,0
ah yes food poisoning the answer to why i feel like hell  USERID ,2
aha  USERID she so damn into flappy bird  USERID USERID URL  USERID ,0
ahahahahaha you pussy ass niggas get wrecked bitch  USERID ,2
ahh shit i needa watch the live streamimg so i gotta finish dinner asap  USERID ,2
ahh shit wise words of mrpickle  USERID ,2
ahh subway its the only place on earth where you can force a woman to make you a sandwich and she cant tell you to fuck off  USERID  USERID ,2
ahh wtf this bitch hada be here  USERID  USERID ,2
ahya is such a damn creep lol URL  USERID ,2
aim in life is to have an arse like beyoncé  USERID ,0
ain begging no bitch to go nowhere  USERID ,2
ain even usin it im in dis bitch chillin lmao  USERID ,1
aint even stressing shit anymore  USERID  USERID ,1
aint getting no handouts fuck it we gotta hustle for it  USERID  USERID ,0
aint heard none of this shit before on my old twitter niggas gahd damn  USERID ,2
aint it hard as shit to love  USERID or its jus me lol  USERID ,0
aint nabarry gaht time to tease rt  USERID USERID dont have sex on the first date tease the shit out of him so he comes back  USERID  USERID ,0
aint no loyalty pussy these bitches are for any one  USERID ,2
aint no one making ur dyke ass cinnamon rolls  USERID ,2
aint nobody feeling it today all i see down my tl is  USERID USERID imma slap a bitch today lol  USERID ,1
aint nobody never give me shit  USERID ,2
aint nobody tryna save ya baby get that paper probably got alot of other girls owe you favors pussy so good have to save that shit for later  USERID ,2
aint nothin better than making a good amount of money by just standing around not doing shit  USERID ,2
aint nothin like some pussy when you goin through suntin just called a bad bitch an told her im goin through some suntin  USERID ,2
aint nothin worse than askin for nudes and she send sum lop sided titties and a roast beef pussy bitch u gotta die  USERID ,2
"aint nothin wrong wit fallin off as long as u got a bitch who will help u get back on yo feet 

dats wut its URL  USERID ",0
aint nothing like a bitch with ambition  USERID  USERID ,0
aint nothing like a real bitch amp real nigga together  USERID  USERID ,0
aint nthn like on call dick lol omg funniest shit ive heard all week  USERID  USERID ,0
aint shit about you ever gonna change  USERID ,2
aint shit free in the world including my fucking makeup that shit wasnt free  USERID  USERID ,1
aint shit going right today  USERID  USERID ,1
aint shit on tv to watch fr  USERID ,2
aint shit people always asking for explanations lmak  USERID ,2
aint shit sweet bitch im from the eastside  USERID ,2
aint shit sweet but my swisher  USERID aint shit buzzin but my liquor  USERID ,0
aint shit sweet but the swisha  USERID ,2
aint shit to do in this town  USERID  USERID ,1
aint shit to do on it anyways  USERID ,2
aint shit to eat inna crib  USERID ,2
aint talkin to anybody bruh  USERID real shit  USERID no handshakes  USERID headnods  USERID nun uh that  USERID  USERID ,1
aint that a bitch but i hope that bitch is bad  USERID ,2
aint this that shit that we gone ride too  USERID ,2
aint this that shit we gon ride too aint this that shit we get high too  USERID ,2
aint up for that shit anymore  USERID  USERID ,1
ain’t no telling will i fuck them will i diss them  USERID not relation i don’t chase em i replace em  USERID  USERID ,0
aj burnett fuck you  USERID USERID  USERID ,1
al of my friends are seniors this year and it sucks hot monkey balls bc what the fuck am i gonna do next year  USERID ,1
alarm at 8 for rehearsal tomorrow fuck this  USERID night guys xx  USERID ,1
alaways remember it ain nun to cutt that bitch off  USERID  USERID  USERID ,0
album artwork is one of my favourite things and the fact i cant view it on my hd laptop screen is shit  USERID ,2
aldridge hasnt hit shit all game and then drains that wow  USERID ,2
alert caution snow in the vicinity prepare for shit snow photos meltdown amber alert ends  USERID ,1
alesana was my shit in middle school  USERID  USERID ,0
aletheia said u got a floor at home and u still fell bitch  USERID  USERID ,1
alex alex alex  USERID yall pussy bitches stil watching for me  USERID ,0
alex get the fuck off my twitter  USERID ,2
alex is fucking mean she just said hey marina and i said what and she said you know you are gonna be 19 and still dont have a job fuck u  USERID ,2
"alex is the definition of a dickhead 
kendra is a definition of a cunt
stupid ass people  USERID ",2
alex took a shit and the smell just lingering  USERID ,2
algebra is like so stupid to me  USERID i hate that shit  USERID ,1
ali is being a little bitch right now  USERID ,1
ali on some other shit but i think shes crazy  USERID ,2
ali you little bitch you didnt tell us anything  USERID  USERID  USERID ,0
"alison 
you called me a whore and said i have no balls 

i dont love you i hate you 

subtweet  USERID ",2
alison is a bitch like just leave ohmygod i donut like you  USERID ,2
alison is the biggest bitch no wonder why people hate her and want her dead  USERID  USERID ,1
alizé bouta get in these damn tubes at mcdonalds  USERID ,2
all a bitch wants is a full size kitchen and a bathtub  USERID  USERID ,1
all a nigga know is da street shitfuck my teacher she a hoe she aint teach me shit  USERID ,2
all ass on the bitches that i care about  USERID ,2
all derby fans singing your just a shit  USERID USERID  USERID to  USERID USERID yesterdayhaha  USERID ,0
all des ratchet hoes say i aint shit but atleleast i aint broke  USERID ,2
all feelings aside  USERID fuck these hoes  USERID  USERID ,1
all hell would break loose if i came home with a tattoo  USERID ,2
all his bitches hate me  USERID ill hate me to if i was you bitches you cant break shit you aint build  USERID  USERID ,0
all i ask is to see my bf this weekend and the weather just wants to fuck it up  USERID ,1
all i can do is laugh at that dumb shit  USERID  USERID ,1
all i care about is what the fuck  USERID means jack  USERID ,1
all i did was try to be good to someone and i get treated like shit  USERID  USERID ,1
all i ever wanted was a down ass bitch  USERID ,2
all i have to say is i dont give a fuck  USERID haha  USERID ,0
all i have to say on the school cross issue is if you dont like it take your kids and get the fuck out of our town  USERID  USERID  USERID ,1
all i know is she a real bitch so i fuck her like a real nigga  USERID ,2
all i know is that whenif i have kids they sure as hell wont get treated or feel like shit  USERID ,2
all i need is my weed lit and a freak bitch that eat dick i rather ride round with her then a nigga that sneak diss  USERID ,2
all i see is  USERID USERID dick em ride em pass em  USERID ,1
all i want is a skinny big titted bitch that aint ever gon snitch  USERID ,1
all i want is money pussy and sneakers  USERID ,2
all i want right now is some damn biscuits from red lobster  USERID ,2
all i want to do is watch hockey and then boy meets world but my eyelids are saying go the fuck to sleep 20 hour work day  USERID ,1
all im going to hear after is blah blah blah get ur shit together blah blah give me ur phone blah blah  USERID ,2
all im saying is  USERID you need to go find some business  USERID so you can stay tf outta mine damn  USERID cause what i do  USERID dont concern you  USERID  USERID ,0
all im thinkin bout is rach what you gone eat when you shake up out this bitch  USERID ,2
all im tryna say is  USERID fuck you and have a nice day  USERID ,1
all my childhood friends either dead or in jail shit aint the same i cant trust a soul  USERID ,1
all my female followers sum flirt honeys yall aint shit  USERID ,0
all my friends are all upset like everyone cheer the fuck up  USERID ,1
all my friends are getting hooked on girls and shit and im here just like fdb  USERID ,0
all my life i been on my own shit aint gonna change sometimes i just wanna go home shit is wat it is tho  USERID ,1
all my pictures consist of me in my coat damn  USERID ,2
all my tweets get favs nd retweeted all the damn time smh  USERID ,2
all of a sudden my charger dont work  USERID come on na damn  USERID ,1
all of a sudden these bitches are on her ass bc of summertime sadness and young and beautiful remixes  USERID ,2
all of my bitches eat pussy too  USERID ,2
all of my bitches eat pussy too  USERID  USERID ,0
all of these tweets are sublime like the sublime record every track is good and also sucks the shit out of a human ass jk sublime sucks  USERID ,2
all of you are wrong because the 1975 is absolute shit  USERID ,2
all out of order and shit  USERID ,2
all relationships go thru shit but real relationships get thru shit  USERID  USERID ,0
all she ever talk about is louis vuitton and nigga i cant fuck with her no more  USERID ,2
all she wanna do is fuck  USERID ,2
all she wants to do is smoke and fuck  USERID ,2
all that  USERID USERID snake  USERID USERID shit  USERID you can keep it from me  USERID  USERID ,1
all that frontin shit just make me look at you different  USERID  USERID ,0
all that money and mark zuckerberg still looks a tramp at mwc woe  USERID ,2
all that mouth n the bitch still aint going to do shit  USERID ,2
all that other shit aint fucking real  USERID ,2
all that shit talkn and look what happen karam isnt a bitch she just fuckedup  USERID ,2
all that shit you was spittin so unoriginal  USERID  USERID ,1
all that shit you was spitting so unoriginal  USERID ,2
all the attractive people left best ink first danny then romeo now joe im pissed tbh  USERID ,1
all the confidence i have goes away and i turn into a pussy when it comes to hitting guys up first  USERID ,2
all the dboys they love my bitch  USERID ,2
all the neighborhood hoes want to fuck now  USERID ,2
all the shit seems to disappear when im with you  USERID ,2
all the shit that you was spittin so unoriginal  USERID ,2
all the shit you was spittin so un original  USERID ,2
all them drill rappers askin me to send them some stoner shit tho  USERID  USERID ,1
all them niggas keep talking shit i make you eat your words and bite your tongue  USERID ,2
all these chicks on jhene aiko dick  USERID ,2
all these damn alarms i got going off  USERID ,2
all these damn couple posting cute stories on snapchat and im here like  USERID URL  USERID ,0
all these damn ratchets in the nail shop forgot it was income tax season  USERID  USERID ,1
all these faking ass hoes can suck a dick n die rir  USERID  USERID ,0
all these fuckin metrosexual faggots in my mentions tryna debate me on sports  USERID go get yall eyebrows done queer ass niggas  USERID ,1
all these hoes on my dick cause im rich now  USERID ,2
all these inspirational tweets but youre still a fuck boy  USERID ,2
all these new niggas all that shit rapping is old  USERID  USERID ,0
all these niggas and yu mad bout 1 bitch bye  USERID ,2
all these niggas saying they ain’t moist but still begging bitches for pussy  USERID ,2
all these niggas taking instagrams and selfies shit just point me to the money  USERID  USERID ,0
all these old 8 park tracks we did on a 10 mic are classic gotta say i miss that shit especially supreme pete  USERID ,2
all these posts of above amp beyond from seattle are making me depressed as hell  USERID ,1
all these pussy niggaz takin shots must be shooting with they eyes klosed  USERID ,2
all these ratchet hoes say i aint shit well at least i aint broke ho  USERID ,2
all these rich guys at starbucks talking about the stock market and shit let me join  USERID ,2
all these shit flappy bird wannabe apps are pissing me right off  USERID ,2
all these young ass republicans who talk shit about the govt shole takin advantage of federal financial aid bitch asses  USERID ,2
all they ass high as hell  USERID ,2
all they like to say is you aint gonna be shit indigo soul we run this bitch  USERID ,2
all this bullshit made me stronger motherfucker  USERID ,2
all this damn math homework  USERID  USERID ,0
all this good music ah shit  USERID ,2
all this group rate shit on instagram is fucking annoying  USERID  USERID ,1
all this makeup is hiding how certain girls really look smokey eyesthick ass eyebrows gotta take these bitches swimmin on the first date  USERID ,2
all this news  USERID period  USERID not having more than 15 min to talk to him  USERID a really pissed off amp emotional fiancée  USERID ,1
all this shit is too much  USERID ,2
all this shitty things that gives me stress right now are just way too gay for me to entertain hides under blankets  USERID ,1
all this snowmarch madness going to warm shit upcant wait to see pusha feek in cypher URL  USERID ,0
all this stupid shit is just fucking with my  USERID USERID head  USERID  USERID ,1
all this talk is really making me miss oomf  USERID but fuck that nigga  USERID  USERID ,1
all this valentine’s day talk is making me sick shut the fuck up world yes i know im single no need to rub it in my fucking face  USERID ,1
all those damn puppy pictures she sent me has me wanting a dog more than ever  USERID ,1
all those fairy tales were full of shit  USERID ,2
all those fairytales are full of shit  USERID ,2
all up in my damn emotions tonight  USERID ,2
all up in my drakes amp shit right  USERID USERID now  USERID ,0
all we do is fuck and argue yeah thats right fuckin argue  USERID ,2
all we do is fucking argue yeah thats it fuck and argue  USERID ,2
all we do is turn up we some damn monsters  USERID ,2
all we got is memories so what the fuck is time  USERID ,2
all we have are memories so what the fuck is time  USERID  USERID ,0
all ya mexican ass niga put your damn chihuahua in the garage its to damn cold  USERID ,2
all yall be pissed af about randys win  USERID niksolas and i’m just here like URL  USERID ,0
all yall gay ass bitches keep ya hands away from my butt this summer  USERID USERID  USERID i mean it  USERID ,0
all yall gon get is some 5 for 26 panties from victoria secret and some hard dick and a sore throat  USERID yall juiced doe  USERID thats cute  USERID ,0
all yall mfs full of shit fuck yall  USERID ,1
all yall talk about the same shit  USERID USERID mothafucckas dont never shut up  USERID ,1
all you do is bullshit you want my trust good luck cause ill never believe anything that comes out of your damn mouth ever  USERID ,2
all you hating bitches  USERID fuck you  USERID ,1
all you know is the migrane skank and all you give me is a migrane you skank  USERID ,2
all you montebello girls fuck all the same montebello boys  USERID ,2
all you people not in gen chem 2 enjoy the hell out of it cuz this is the hardest fckin class your gonna take  USERID  USERID ,0
all you people who grew up with your family by your side amp got everything handed to you amp your still bitching about it this is a big fuck u  USERID ,2
all you talk is shit man like every girl likes gossip but damn do you never get tired of bashing other peoples life  USERID ,2
all you talk nana clips  USERID nigga yeen shot shit  USERID ,0
all you useless americans can go fuck yourselves  USERID ,2
allat he say she say  USERID shit dead bra  USERID  USERID ,1
allison shut the fuck up i swear youre the one who doesnt know how to move on mans have a gf stop begging for him back  USERID  USERID ,1
allnighter how the fuck am i gonna function tomorrow  USERID  USERID ,1
allow me to ease my mind a bit cause even when i polished niggas wont let me shine for shit URL  USERID ,0
ally a bitch  USERID she can disappear again with all that bullshit  USERID ,1
almost ate shit on my scooter  USERID  USERID ,1
almost every girl that i know that has a name that starts with b is a bitch like straight up  USERID  USERID  USERID  USERID ,1
almost ran over a bitch today on my tricycle  USERID  USERID ,0
alotta niggas got murdered for sayin shit they aint heard of  USERID ,2
alotta shit just been seeming  USERID  USERID  USERID ,1
alotta times the heat really look like they dont give a fuck about anything lol  USERID ,2
alphabetizing the shit out of my magic cards yo  USERID ,2
already dreading seeing all the stupid lovey dovey couples and mushy shit on friday  USERID ,1
already facing the fact that im probably going to look retarded as fuck in my grad photos  USERID  USERID ,1
already found my satisfaction with reefer why the fuck would i need blow  USERID ,2
alright fuck hebephilia i have particular tastes im not deranged  USERID ,2
alright happy couples youve had your day now kindly fuck off  USERID ,2
alright i feel like shit i really dont wanna get sick  USERID ,2
alright if your a cna and a resident urinates in the dinning room clean that shit up cuz its not my job  USERID ,2
alright real talk what the hell is twitter jail  USERID ,2
alright so godofcomics was a little harrowing this week but there were some damn fine comics to choose our  USERID from  USERID ,0
alright that pissed me off hahah i guess i cant win either way  USERID  USERID ,1
alright we are not done with this tourney its a great idea and no one needs to screw it up it can take as much time as we want why 12  USERID ,2
alright yall have opinions i get it but if they negative keep that shit to your damn self  USERID USERID  USERID USERID  USERID  USERID ,0
also i will invoke banshees and demons to fuck them up the butts  USERID ,2
also jim goodwin your a cunt  USERID ,2
also knowing ill never see nirvana play a crazy show bums me the fuck out i hate everything  USERID ,1
also rt  USERID USERID  USERID USERID me rt  USERID USERID bitch if u ever take anotha from the neck up pic i will unfollow youda fuck  USERID  USERID ,0
also still getting shit fairly regularly for my last of us review thanks  USERID USERID  USERID ,0
also taking ideas for my bio for mr lakeland  USERID please contact me with funny shit to put  USERID ,0
also that movie was slow as hell kind of likesitting in traffic did i just blow your fucking mind  USERID ,1
also the oh yall forgot nigga i wasnt even born so what the hell that got to do with the here and now  USERID ,2
also what the hell batman has taken out so many police cars jeeze the hospital is gonna be full tonight  USERID ,2
alvarado wouldve never gaven a shit about stupid little things like this  USERID ,2
alvin funny as shit man lhh  USERID ,2
always be that one faggot in a group text saying some real gay shit  USERID ,2
always been loyal to everyone thats in my life an that was in my life nobody can ever say i did some unloyal shit  USERID  USERID ,0
always bringing up old shit like foh  USERID ,2
always classy never trashy only just a little shut the fuck up  USERID ,2
always come in from school looking like shit  USERID ,2
always getting blamed for shit smh  USERID ,2
always look like shit going to llantarnam couldnt care less  USERID ,2
always say the wrong shit for fuck sake  USERID ,2
always talking shit this is why i cant wait to be 18 and leave this damn house  USERID ,2
always think of shit thatll irritate me  USERID smh  USERID ,1
always trying to start shit with me  USERID ,1
always wanted to backhand the shit out of oomf  USERID ,2
alwaysalwaysalwaysthis or thattit for tatltltlt so tired of this shit manidont need anybody nor want right nowmfs dumb af  USERID  USERID ,0
alyssa after that good dick please dont tell tyler hes gonna help get my grandmas green card URL  USERID ,2
alyssa is my valentine fuck all yall hoes  USERID ,0
am awake all night because i took a damn nap im the afternoon  USERID USERID  USERID am fucked  USERID ,1
am bringing jarito tomorrow for french fuck it  USERID  USERID ,0
am da shit we fly i here  USERID ,2
am fucking tempted to open the emergency exit on the bus and chuck this chimp wean oot it and boot her thick cunt of a maw oot next  USERID ,2
am i about to wake up in 5 hours to watch the usa hockey game why yes the hell i am  USERID  USERID ,1
am i fuck fucking sorry fuck the fuck off  USERID ,2
am i fuck walking in that  USERID ,2
am i just stupid or what the fuck are nekonominations  USERID ,2
am i mad no why cuz you just let your true colors show bitch  USERID ,2
am i seriously getting shit from work on my day off can i have a fucking break  USERID ,1
am i the only cunt who dont like chicken  USERID ,2
am i the only girl that grabs her boobs out of nowhere amp doesnt realize it until someone brings it up to u  USERID bc i do that shit all the time  USERID ,1
am i the only girl who hates long heartfelt messages amp all that other corny shit  USERID ,1
am i the only person thats hungry as fuck for success and dissatisfied  USERID ,2
am i the only person who just wanna smack a bitch for saying something slick  USERID  USERID ,1
am i the only person who thinks breaking bad is total shit  USERID ,2
am not crazyso hell noquestionnier can you fight for your bfgf in public  USERID  USERID ,0
am on that fuck everyone mood right now  USERID ,2
am sick of seeing depressing and attention seeking statuses on facebook fuck off  USERID ,2
am single so anybody bitch can get took  USERID ,2
am so gonna fail tmr maths testdont evem give a shit bout it  USERID ,2
am starting to wake up an realize when shit hits the fan all your bras disappear  USERID ,1
ama ni za wenyewe  USERID USERID lmao  USERID USERID rt  USERID USERID  USERID you want to instagram cool shit you just boughtbut you owe them money  USERID  USERID ,0
amanda lied about my locker being open so i ran across the whole school praying that no one was taking my shit  USERID  USERID ,1
amateur amazing lesbian group girls with natural tits licked pussy  USERID ,2
amateur teen fuck teen  USERID  USERID  USERID  USERID  USERID  USERID  USERID  USERID  USERID  USERID URL  USERID ,0
amazing how i can give my 100 and not get shit in return when it comes to recognition  USERID ,2
ambra play too damn much lol  USERID ,2
amen thank you god for all that fresh pussy  USERID hahahah  USERID ,0
american dad family guy and robot chicken have been so badgood kind tonight holy shit this is on tv lol  USERID ,0
american horror story i dont freaking understand this episode like fuck man  USERID ,1
amie thats rude ill take as many selfies as i like u whore  USERID ,2
amina got all the side chicks thinking they winning right now they all done downloaded her song and shit smh lmao  USERID ,2
amp ask yo nigga who he fucking  USERID thats some hoe shit  USERID  USERID ,1
amp bc of my hard work and shit i hate complainers  USERID ,2
amp be bored an shit  USERID  USERID ,1
amp for you water valley niggas i dont fuck w you niggas yall worse than bitches  USERID ,0
amp fuck you thats why i didnt let my guard down im not dumb so again fuck you  USERID ,2
amp he not w tha fakin thas why i fuck w em  USERID  USERID  USERID ,0
amp honestly the thought of someone else having you scares the shit outta me  USERID ,2
amp i didnt even copy off of them shit and im scared of jass she has baby  USERID USERID lol  USERID ,1
amp i played hell of it tonight  USERID  USERID ,0
amp i say fuck the bullshit i was put through fuck all the haters amp their negativity i will be more than youll ever imagine  USERID ,2
amp i wont stop loving you till you fuck me over completely  USERID  USERID ,0
amp i would give a fuck about your opinions bc¿  USERID ,2
amp if i fuck you you gon get attached  USERID ,2
amp if that pussy good we spend cake on it  USERID ,2
"amp ill be damnn
ed if i see another bitch on ya arm  USERID ",2
amp ill be that bitch  USERID  USERID ,0
amp look at tyra hair looking all nice amp shit she must been getting dick down good  USERID  USERID ,0
amp no im not a crib but i gave that bitch a c to suck my cuhh  USERID ,2
amp on top of all this stupid shit that i have to deal with my mom is getting another surgery  USERID amp this time its on my 18th birthday  USERID ,1
amp she on them drugs so you know she down to fuck  USERID ,2
amp the same days that im happy be the same days that im mad cause i cant go 24 hours with out shit happening to my ass  USERID ,0
amp there was a reason why i never told you shit for one whole month  USERID ,2
amp this bitch got another thing coming if she think she getting in my mothers car coming to saginaw wme no bitch u can take several  USERID ,1
amp what makes it worse is that all my best friends are all up their boyfriends asses all the time hello im still here annoying as hell  USERID ,1
amp your bitch break down my weeds some times  USERID ,2
ampamp i bought all these clothes n shit  USERID ,2
ampamp plus that shit start hurtin after so long  USERID ,1
ampamp than that dumb bitch get on my fuckin nerves  USERID ,1
ampif i dont fucking like you  USERID dont look at me when you see me im 100 guaranteed to call you out and pull that hoe card look down hoe  USERID  USERID ,1
ampskinny girls aint the business ima skinny nigga bitch i aint tryna make bone music  USERID  USERID ,0
ampx27if you donampx2019t think what i do is not hard youampx2019re a damn idiotamp freerepublic  USERID URL  USERID ,0
an any bitch that say my name just be on my dick  USERID ,2
an let the hell week begin  USERID  USERID ,1
an orange wedge up to johnny she pretty much just sniffed it and looked at me like wtf is this shit  USERID ,2
an they watchin every post so i be postin shit in purpose  USERID ,2
an u kissed that hoe man that been my bitch  USERID ,2
an untrustworthy bitch like delilah only thing she good for is puttin dick inside her  USERID  USERID ,1
ana needs to stop being a little bitch  USERID ,2
anal  USERID USERID pussy french total cassandra michelli et fredstyler  USERID watch URL  USERID  USERID  USERID  USERID URL  USERID ,0
anal loving lesbians stretching out pussy with URL porn anal video pussy milf butt fuck sex x nsfw teen horny ass  USERID ,0
anal sex is the shit 2014  USERID  USERID  USERID ,1
ancient basement artifact portal to hell URL  USERID ,1
and  USERID USERID sleeps all damn day  USERID ,1
and 2 followers d im such a loser who the hell am i tweeting for  USERID ,1
and after i answer his text damn i break my promises  USERID  USERID he disappears again  USERID ,1
and aint nobody ever gave me shit  USERID ,2
and aint nobody hiring so everybody serving and all this gunfire and shit everybody murkin better get a strap  USERID ,2
and all of a sudden theres no traffic what the actual fuck i was in there for years  USERID ,2
and andrew wk what the fuck haha  USERID ,2
and at that historical moment harrys dick took its first breath in 58 years URL  USERID ,2
and because being cocky only looks good on a man men with confidence rules a women who just know she the shit and arrogant ew  USERID ,2
and bitch i aint go two es in my name  USERID ,2
and bitches wonder why i dont trust the that shit for the birds youngin  USERID ,2
and both the boys said youve been my sister as long as i can rememberno shit  USERID  USERID ,0
and by d i mean derrick not dick you nastiez  USERID ,2
and dick riding  USERID goin up as expected  USERID ,1
and dont expect me to not stick up for my friends when youre talking shit  USERID ,2
and dude on here pyscho as hell  USERID ,2
and espn doesnt give a shit about hockey as usual  USERID  USERID ,1
and fuck all that no nigga rule ineed my skinny nigga  USERID ,2
and fuck dude up the street who got this new matte red evo drive slow homie  USERID ,2
"and fuck it rt  USERID USERID playing flappy bird 
alright last game dies 
alright last game dies 
alright last game dies  USERID ",0
and guess what i dont give a shit about it  USERID ,2
and he beat the absolute shit out of the two before me so does that count  USERID ,2
and he gone tell you get the fuck out of my face  USERID ,2
and hes a piece of shit for doing that also so  USERID ,2
and his money and still never give him pussy bet he would treat me better then he treats you  USERID  USERID ,1
and i aint even been talking abt it or bragging  USERID USERID imma let that shit speak for itself  USERID ,0
and i allways find yeah i allways find something wrongyou been putting up with my shit just way to long  USERID ,2
and i fucked cho momma and yo sister bitch and i a fuck em again  USERID ,2
and i got myself some hella good snacks to eat while watching hell yea fucken right  USERID ,2
and i hate that you dont think that i belong to ya just too busy running shit to run home to ya  USERID ,2
and i have only had the phone for  USERID USERID a day im pissed and ready to fuckin scream  USERID ,1
and i hope that nigga know he gotta queen and all i can do is dream damn  USERID ,2
and i know damn well this idiot did not just hang up  USERID ,2
and i most definitely dont go around talking about sex to every guy i know hop off kay because i know more shit about you  USERID ,2
and i ran of of lead  USERID fuck  USERID ,1
and i say hell yeah hell yeah fucking right fucking right URL  USERID ,2
"and i thought you were innocent
took this heart and put it through hell not over you URL  USERID ",2
and i told you to be patient and i told you to be kind now all your love is wasted now who the hell was i  USERID ,2
and if he really loves you hell eat your assand if you really love him youll attempt to suck dick and balls at the same time  USERID  USERID ,1
and if i tell you and its over some petty shit we can prolly be cool after that  USERID ,2
and if im from the bottom of the barrel you know that shit never got filled  USERID ,2
and if that pussy good then i eat it  USERID ,2
and if the bitch call ya phone thats a back hand smack  USERID USERID nigga what  USERID ,1
and if you want me now ill make your life a living hell  USERID  USERID ,0
and if your last words to me are fuck meill still love you for the person i fell for  USERID ,2
and ill be there with my shit eating grin holding her hand on some on hope she likes me shit  USERID ,2
and im home alone so i have no way of having my dad fix the damn thing  USERID ,2
and im just sitting back like why the fuck do things change  USERID ,2
and im like bitch i havent seen my niece and nephew in 9 months  USERID  USERID ,1
and im like girl we both know hes a piece of shit gaby kills ne lmfao  USERID ,2
and im not allowed to practice im just in a shit mood  USERID ,1
and im not stupid so you can fuck yourself in the ear with a cactus  USERID ,2
and im still goin out for valentines day fuck  USERID ,2
and im talking to you  USERID  USERID fuck that convo why mfs had to swear i was sneak dissing you  USERID likke you somebody to sneak smh  USERID  USERID ,1
"and im trying po up where my nigga  USERID USERID  USERID USERID at 
 i be in the house fuck the block im to clean fa that  USERID  USERID ",1
and in re today i learnt that fetus is actually spelt foetus so fuck you al  USERID ,2
and it be simple shit  USERID  USERID ,0
and it begins lol fuck this  USERID ,2
and it hurts like a bitch so no masturbating for me tonight  USERID ,1
and it makes you feel like complete shit because everything is different now  USERID ,2
and it makes you look like a dick  USERID ,2
and its always the bitches who dont got they own shit thats buying the most expensive shit smh  USERID ,2
and just because i tweeted that doesnt mean i was talking to someone so to all of yall that are quick to assume fuck off  USERID ,2
and know she keeps saying bastard fuck fucker everytime she loses on flappy bird  USERID  USERID ,0
and my family wonders why i talk shit about them on here  USERID  USERID ,1
and my mom shit a brick and wants to take my debit but i lost it and either way no one can  USERID  USERID ,1
and niggas that dont even know what the fuck is going on  USERID ,2
and not being able to do shit but watch  USERID ,2
and now all i have to say to you is fuck you  USERID  USERID ,2
and now i have to lay here on our couch and listen to you fuck every night i want to move out i want to move on  USERID ,1
